sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,intervener_NUM,intervener_GEN,verb_LEMMA
the princesses admire the actresses near the actors.,near,peripheral,pl,f,4.5,pl,f,4.0,pl,m,4.5,False,False,admires
the princesses admire the actresses behind the woman.,behind,peripheral,pl,f,4.5,pl,f,4.0,sg,f,5.0,False,False,admires
the princesses admire the actresses behind the man.,behind,peripheral,pl,f,4.5,pl,f,4.0,sg,m,5.5,False,False,admires
the princesses admire the actresses behind the prince.,behind,peripheral,pl,f,4.5,pl,f,4.0,sg,m,4.5,False,False,admires
the princesses admire the actresses behind the actor.,behind,peripheral,pl,f,4.5,pl,f,4.0,sg,m,4.5,False,False,admires
the princesses admire the actresses behind the women.,behind,peripheral,pl,f,4.5,pl,f,4.0,pl,f,5.0,False,False,admires
the princesses admire the actresses behind the men.,behind,peripheral,pl,f,4.5,pl,f,4.0,pl,m,5.5,False,False,admires
the princesses admire the actresses behind the princes.,behind,peripheral,pl,f,4.5,pl,f,4.0,pl,m,4.5,False,False,admires
the princesses admire the actresses behind the actors.,behind,peripheral,pl,f,4.5,pl,f,4.0,pl,m,4.5,False,False,admires
the princesses admire the men near the woman.,near,peripheral,pl,f,4.5,pl,m,5.5,sg,f,5.0,False,False,admires
the princesses admire the men near the actress.,near,peripheral,pl,f,4.5,pl,m,5.5,sg,f,4.0,False,False,admires
the princesses admire the men near the prince.,near,peripheral,pl,f,4.5,pl,m,5.5,sg,m,4.5,False,False,admires
the princesses admire the men near the actor.,near,peripheral,pl,f,4.5,pl,m,5.5,sg,m,4.5,False,False,admires
the princesses admire the men near the women.,near,peripheral,pl,f,4.5,pl,m,5.5,pl,f,5.0,False,False,admires
the princesses admire the men near the actresses.,near,peripheral,pl,f,4.5,pl,m,5.5,pl,f,4.0,False,False,admires
the princesses admire the men near the princes.,near,peripheral,pl,f,4.5,pl,m,5.5,pl,m,4.5,False,False,admires
the princesses admire the men near the actors.,near,peripheral,pl,f,4.5,pl,m,5.5,pl,m,4.5,False,False,admires
the princesses admire the men behind the woman.,behind,peripheral,pl,f,4.5,pl,m,5.5,sg,f,5.0,False,False,admires
the princesses admire the men behind the actress.,behind,peripheral,pl,f,4.5,pl,m,5.5,sg,f,4.0,False,False,admires
the princesses admire the men behind the prince.,behind,peripheral,pl,f,4.5,pl,m,5.5,sg,m,4.5,False,False,admires
the princesses admire the men behind the actor.,behind,peripheral,pl,f,4.5,pl,m,5.5,sg,m,4.5,False,False,admires
the princesses admire the men behind the women.,behind,peripheral,pl,f,4.5,pl,m,5.5,pl,f,5.0,False,False,admires
the princesses admire the men behind the actresses.,behind,peripheral,pl,f,4.5,pl,m,5.5,pl,f,4.0,False,False,admires
the princesses admire the men behind the princes.,behind,peripheral,pl,f,4.5,pl,m,5.5,pl,m,4.5,False,False,admires
the princesses admire the men behind the actors.,behind,peripheral,pl,f,4.5,pl,m,5.5,pl,m,4.5,False,False,admires
the princesses admire the princes near the woman.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,f,5.0,False,False,admires
the princesses admire the princes near the actress.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,f,4.0,False,False,admires
the princesses admire the princes near the man.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,m,5.5,False,False,admires
the princesses admire the princes near the actor.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,m,4.5,False,False,admires
the princesses admire the princes near the women.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,f,5.0,False,False,admires
the princesses admire the princes near the actresses.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,f,4.0,False,False,admires
the princesses admire the princes near the men.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,m,5.5,False,False,admires
the princesses admire the princes near the actors.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,m,4.5,False,False,admires
the princesses admire the princes behind the woman.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,f,5.0,False,False,admires
the princesses admire the princes behind the actress.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,f,4.0,False,False,admires
the princesses admire the princes behind the man.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,m,5.5,False,False,admires
the princesses admire the princes behind the actor.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,m,4.5,False,False,admires
the princesses admire the princes behind the women.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,f,5.0,False,False,admires
the princesses admire the princes behind the actresses.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,f,4.0,False,False,admires
the princesses admire the princes behind the men.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,m,5.5,False,False,admires
the princesses admire the princes behind the actors.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,m,4.5,False,False,admires
the princesses admire the actors near the woman.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,f,5.0,False,False,admires
the princesses admire the actors near the actress.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,f,4.0,False,False,admires
the princesses admire the actors near the man.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,m,5.5,False,False,admires
the princesses admire the actors near the prince.,near,peripheral,pl,f,4.5,pl,m,4.5,sg,m,4.5,False,False,admires
the princesses admire the actors near the women.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,f,5.0,False,False,admires
the princesses admire the actors near the actresses.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,f,4.0,False,False,admires
the princesses admire the actors near the men.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,m,5.5,False,False,admires
the princesses admire the actors near the princes.,near,peripheral,pl,f,4.5,pl,m,4.5,pl,m,4.5,False,False,admires
the princesses admire the actors behind the woman.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,f,5.0,False,False,admires
the princesses admire the actors behind the actress.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,f,4.0,False,False,admires
the princesses admire the actors behind the man.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,m,5.5,False,False,admires
the princesses admire the actors behind the prince.,behind,peripheral,pl,f,4.5,pl,m,4.5,sg,m,4.5,False,False,admires
the princesses admire the actors behind the women.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,f,5.0,False,False,admires
the princesses admire the actors behind the actresses.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,f,4.0,False,False,admires
the princesses admire the actors behind the men.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,m,5.5,False,False,admires
the princesses admire the actors behind the princes.,behind,peripheral,pl,f,4.5,pl,m,4.5,pl,m,4.5,False,False,admires
the actresses see the woman near the princess.,near,peripheral,pl,f,4.0,sg,f,5.0,sg,f,4.5,False,False,sees
the actresses see the woman near the man.,near,peripheral,pl,f,4.0,sg,f,5.0,sg,m,5.5,False,False,sees
the actresses see the woman near the prince.,near,peripheral,pl,f,4.0,sg,f,5.0,sg,m,4.5,False,False,sees
the actresses see the woman near the actor.,near,peripheral,pl,f,4.0,sg,f,5.0,sg,m,4.5,False,False,sees
the actresses see the woman near the princesses.,near,peripheral,pl,f,4.0,sg,f,5.0,pl,f,4.5,False,False,sees
the actresses see the woman near the men.,near,peripheral,pl,f,4.0,sg,f,5.0,pl,m,5.5,False,False,sees
the actresses see the woman near the princes.,near,peripheral,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,False,sees
the actresses see the woman near the actors.,near,peripheral,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,False,sees
the actresses see the woman behind the princess.,behind,peripheral,pl,f,4.0,sg,f,5.0,sg,f,4.5,False,False,sees
the actresses see the woman behind the man.,behind,peripheral,pl,f,4.0,sg,f,5.0,sg,m,5.5,False,False,sees
the actresses see the woman behind the prince.,behind,peripheral,pl,f,4.0,sg,f,5.0,sg,m,4.5,False,False,sees
the actresses see the woman behind the actor.,behind,peripheral,pl,f,4.0,sg,f,5.0,sg,m,4.5,False,False,sees
the actresses see the woman behind the princesses.,behind,peripheral,pl,f,4.0,sg,f,5.0,pl,f,4.5,False,False,sees
the actresses see the woman behind the men.,behind,peripheral,pl,f,4.0,sg,f,5.0,pl,m,5.5,False,False,sees
the actresses see the woman behind the princes.,behind,peripheral,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,False,sees
the actresses see the woman behind the actors.,behind,peripheral,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,False,sees
the actresses see the princess near the woman.,near,peripheral,pl,f,4.0,sg,f,4.5,sg,f,5.0,False,False,sees
the actresses see the princess near the man.,near,peripheral,pl,f,4.0,sg,f,4.5,sg,m,5.5,False,False,sees
the actresses see the princess near the prince.,near,peripheral,pl,f,4.0,sg,f,4.5,sg,m,4.5,False,False,sees
the actresses see the princess near the actor.,near,peripheral,pl,f,4.0,sg,f,4.5,sg,m,4.5,False,False,sees
the actresses see the princess near the women.,near,peripheral,pl,f,4.0,sg,f,4.5,pl,f,5.0,False,False,sees
the actresses see the princess near the men.,near,peripheral,pl,f,4.0,sg,f,4.5,pl,m,5.5,False,False,sees
the actresses see the princess near the princes.,near,peripheral,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,False,sees
the actresses see the princess near the actors.,near,peripheral,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,False,sees
the actresses see the princess behind the woman.,behind,peripheral,pl,f,4.0,sg,f,4.5,sg,f,5.0,False,False,sees
the actresses see the princess behind the man.,behind,peripheral,pl,f,4.0,sg,f,4.5,sg,m,5.5,False,False,sees
the actresses see the princess behind the prince.,behind,peripheral,pl,f,4.0,sg,f,4.5,sg,m,4.5,False,False,sees
the actresses see the princess behind the actor.,behind,peripheral,pl,f,4.0,sg,f,4.5,sg,m,4.5,False,False,sees
the actresses see the princess behind the women.,behind,peripheral,pl,f,4.0,sg,f,4.5,pl,f,5.0,False,False,sees
the actresses see the princess behind the men.,behind,peripheral,pl,f,4.0,sg,f,4.5,pl,m,5.5,False,False,sees
the actresses see the princess behind the princes.,behind,peripheral,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,False,sees
the actresses see the princess behind the actors.,behind,peripheral,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,False,sees
the actresses see the man near the woman.,near,peripheral,pl,f,4.0,sg,m,5.5,sg,f,5.0,False,False,sees
the actresses see the man near the princess.,near,peripheral,pl,f,4.0,sg,m,5.5,sg,f,4.5,False,False,sees
the actresses see the man near the prince.,near,peripheral,pl,f,4.0,sg,m,5.5,sg,m,4.5,False,False,sees
the actresses see the man near the actor.,near,peripheral,pl,f,4.0,sg,m,5.5,sg,m,4.5,False,False,sees
the actresses see the man near the women.,near,peripheral,pl,f,4.0,sg,m,5.5,pl,f,5.0,False,False,sees
the actresses see the man near the princesses.,near,peripheral,pl,f,4.0,sg,m,5.5,pl,f,4.5,False,False,sees
the actresses see the man near the princes.,near,peripheral,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,False,sees
the actresses see the man near the actors.,near,peripheral,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,False,sees
the actresses see the man behind the woman.,behind,peripheral,pl,f,4.0,sg,m,5.5,sg,f,5.0,False,False,sees
the actresses see the man behind the princess.,behind,peripheral,pl,f,4.0,sg,m,5.5,sg,f,4.5,False,False,sees
the actresses see the man behind the prince.,behind,peripheral,pl,f,4.0,sg,m,5.5,sg,m,4.5,False,False,sees
the actresses see the man behind the actor.,behind,peripheral,pl,f,4.0,sg,m,5.5,sg,m,4.5,False,False,sees
the actresses see the man behind the women.,behind,peripheral,pl,f,4.0,sg,m,5.5,pl,f,5.0,False,False,sees
the actresses see the man behind the princesses.,behind,peripheral,pl,f,4.0,sg,m,5.5,pl,f,4.5,False,False,sees
the actresses see the man behind the princes.,behind,peripheral,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,False,sees
the actresses see the man behind the actors.,behind,peripheral,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,False,sees
the actresses see the prince near the woman.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,f,5.0,False,False,sees
the actresses see the prince near the princess.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,f,4.5,False,False,sees
the actresses see the prince near the man.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,m,5.5,False,False,sees
the actresses see the prince near the actor.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,m,4.5,False,False,sees
the actresses see the prince near the women.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,sees
the actresses see the prince near the princesses.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,sees
the actresses see the prince near the men.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,False,sees
the actresses see the prince near the actors.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,False,sees
the actresses see the prince behind the woman.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,f,5.0,False,False,sees
the actresses see the prince behind the princess.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,f,4.5,False,False,sees
the actresses see the prince behind the man.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,m,5.5,False,False,sees
the actresses see the prince behind the actor.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,m,4.5,False,False,sees
the actresses see the prince behind the women.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,sees
the actresses see the prince behind the princesses.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,sees
the actresses see the prince behind the men.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,False,sees
the actresses see the prince behind the actors.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,False,sees
the actresses see the actor near the woman.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,f,5.0,False,False,sees
the actresses see the actor near the princess.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,f,4.5,False,False,sees
the actresses see the actor near the man.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,m,5.5,False,False,sees
the actresses see the actor near the prince.,near,peripheral,pl,f,4.0,sg,m,4.5,sg,m,4.5,False,False,sees
the actresses see the actor near the women.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,sees
the actresses see the actor near the princesses.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,sees
the actresses see the actor near the men.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,False,sees
the actresses see the actor near the princes.,near,peripheral,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,False,sees
the actresses see the actor behind the woman.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,f,5.0,False,False,sees
the actresses see the actor behind the princess.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,f,4.5,False,False,sees
the actresses see the actor behind the man.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,m,5.5,False,False,sees
the actresses see the actor behind the prince.,behind,peripheral,pl,f,4.0,sg,m,4.5,sg,m,4.5,False,False,sees
the actresses see the actor behind the women.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,sees
the actresses see the actor behind the princesses.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,sees
the actresses see the actor behind the men.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,False,sees
the actresses see the actor behind the princes.,behind,peripheral,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,False,sees
the actresses see the women near the princess.,near,peripheral,pl,f,4.0,pl,f,5.0,sg,f,4.5,False,False,sees
the actresses see the women near the man.,near,peripheral,pl,f,4.0,pl,f,5.0,sg,m,5.5,False,False,sees
the actresses see the women near the prince.,near,peripheral,pl,f,4.0,pl,f,5.0,sg,m,4.5,False,False,sees
the actresses see the women near the actor.,near,peripheral,pl,f,4.0,pl,f,5.0,sg,m,4.5,False,False,sees
the actresses see the women near the princesses.,near,peripheral,pl,f,4.0,pl,f,5.0,pl,f,4.5,False,False,sees
the actresses see the women near the men.,near,peripheral,pl,f,4.0,pl,f,5.0,pl,m,5.5,False,False,sees
the actresses see the women near the princes.,near,peripheral,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,False,sees
the actresses see the women near the actors.,near,peripheral,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,False,sees
the actresses see the women behind the princess.,behind,peripheral,pl,f,4.0,pl,f,5.0,sg,f,4.5,False,False,sees
the actresses see the women behind the man.,behind,peripheral,pl,f,4.0,pl,f,5.0,sg,m,5.5,False,False,sees
the actresses see the women behind the prince.,behind,peripheral,pl,f,4.0,pl,f,5.0,sg,m,4.5,False,False,sees
the actresses see the women behind the actor.,behind,peripheral,pl,f,4.0,pl,f,5.0,sg,m,4.5,False,False,sees
the actresses see the women behind the princesses.,behind,peripheral,pl,f,4.0,pl,f,5.0,pl,f,4.5,False,False,sees
the actresses see the women behind the men.,behind,peripheral,pl,f,4.0,pl,f,5.0,pl,m,5.5,False,False,sees
the actresses see the women behind the princes.,behind,peripheral,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,False,sees
the actresses see the women behind the actors.,behind,peripheral,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,False,sees
the actresses see the princesses near the woman.,near,peripheral,pl,f,4.0,pl,f,4.5,sg,f,5.0,False,False,sees
the actresses see the princesses near the man.,near,peripheral,pl,f,4.0,pl,f,4.5,sg,m,5.5,False,False,sees
the actresses see the princesses near the prince.,near,peripheral,pl,f,4.0,pl,f,4.5,sg,m,4.5,False,False,sees
the actresses see the princesses near the actor.,near,peripheral,pl,f,4.0,pl,f,4.5,sg,m,4.5,False,False,sees
the actresses see the princesses near the women.,near,peripheral,pl,f,4.0,pl,f,4.5,pl,f,5.0,False,False,sees
the actresses see the princesses near the men.,near,peripheral,pl,f,4.0,pl,f,4.5,pl,m,5.5,False,False,sees
the actresses see the princesses near the princes.,near,peripheral,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,False,sees
