sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,intervener_NUM,intervener_GEN,verb_ZIPF
the actress sees the princess who the women admire.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,f,5.0,False,False,4.5
the actress sees the princess who the men admire.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,5.5,False,False,4.5
the actress sees the princess who the princes admire.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,4.5,False,False,4.5
the actress sees the princess who the actors admire.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,4.5,False,False,4.5
the actress sees the man who admires the woman.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,4.5
the actress sees the man who admires the princess.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,4.5
the actress sees the man who admires the prince.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the man who admires the actor.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the man who admires the women.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,pl,f,5.0,False,False,4.5
the actress sees the man who admires the princesses.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,pl,f,4.5,False,False,4.5
the actress sees the man who admires the princes.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the man who admires the actors.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the man who the woman admires.,objwho,peripheral,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,4.5
the actress sees the man who the princess admires.,objwho,peripheral,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,4.5
the actress sees the man who the prince admires.,objwho,peripheral,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the man who the actor admires.,objwho,peripheral,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the man who the women admire.,objwho,peripheral,sg,f,4.0,sg,m,5.5,pl,f,5.0,False,False,4.5
the actress sees the man who the princesses admire.,objwho,peripheral,sg,f,4.0,sg,m,5.5,pl,f,4.5,False,False,4.5
the actress sees the man who the princes admire.,objwho,peripheral,sg,f,4.0,sg,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the man who the actors admire.,objwho,peripheral,sg,f,4.0,sg,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the prince who admires the woman.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the prince who admires the princess.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the prince who admires the man.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the prince who admires the actor.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the prince who admires the women.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the prince who admires the princesses.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the prince who admires the men.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the prince who admires the actors.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the prince who the woman admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the prince who the princess admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the prince who the man admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the prince who the actor admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the prince who the women admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the prince who the princesses admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the prince who the men admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the prince who the actors admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the actor who admires the woman.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the actor who admires the princess.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the actor who admires the man.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the actor who admires the prince.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the actor who admires the women.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the actor who admires the princesses.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the actor who admires the men.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the actor who admires the princes.,subjwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the actor who the woman admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the actor who the princess admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the actor who the man admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the actor who the prince admires.,objwho,peripheral,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the actor who the women admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the actor who the princesses admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the actor who the men admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the actor who the princes admire.,objwho,peripheral,sg,f,4.0,sg,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the women who admire the princess.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,sg,f,4.5,False,False,4.5
the actress sees the women who admire the man.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,sg,m,5.5,False,False,4.5
the actress sees the women who admire the prince.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,False,4.5
the actress sees the women who admire the actor.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,False,4.5
the actress sees the women who admire the princesses.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,pl,f,4.5,False,False,4.5
the actress sees the women who admire the men.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,pl,m,5.5,False,False,4.5
the actress sees the women who admire the princes.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,pl,m,4.5,False,False,4.5
the actress sees the women who admire the actors.,subjwho,peripheral,sg,f,4.0,pl,f,5.0,pl,m,4.5,False,False,4.5
the actress sees the women who the princess admires.,objwho,peripheral,sg,f,4.0,pl,f,5.0,sg,f,4.5,False,False,4.5
the actress sees the women who the man admires.,objwho,peripheral,sg,f,4.0,pl,f,5.0,sg,m,5.5,False,False,4.5
the actress sees the women who the prince admires.,objwho,peripheral,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,False,4.5
the actress sees the women who the actor admires.,objwho,peripheral,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,False,4.5
the actress sees the women who the princesses admire.,objwho,peripheral,sg,f,4.0,pl,f,5.0,pl,f,4.5,False,False,4.5
the actress sees the women who the men admire.,objwho,peripheral,sg,f,4.0,pl,f,5.0,pl,m,5.5,False,False,4.5
the actress sees the women who the princes admire.,objwho,peripheral,sg,f,4.0,pl,f,5.0,pl,m,4.5,False,False,4.5
the actress sees the women who the actors admire.,objwho,peripheral,sg,f,4.0,pl,f,5.0,pl,m,4.5,False,False,4.5
the actress sees the princesses who admire the woman.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,sg,f,5.0,False,False,4.5
the actress sees the princesses who admire the man.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,sg,m,5.5,False,False,4.5
the actress sees the princesses who admire the prince.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,False,4.5
the actress sees the princesses who admire the actor.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,False,4.5
the actress sees the princesses who admire the women.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,pl,f,5.0,False,False,4.5
the actress sees the princesses who admire the men.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,pl,m,5.5,False,False,4.5
the actress sees the princesses who admire the princes.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,pl,m,4.5,False,False,4.5
the actress sees the princesses who admire the actors.,subjwho,peripheral,sg,f,4.0,pl,f,4.5,pl,m,4.5,False,False,4.5
the actress sees the princesses who the woman admires.,objwho,peripheral,sg,f,4.0,pl,f,4.5,sg,f,5.0,False,False,4.5
the actress sees the princesses who the man admires.,objwho,peripheral,sg,f,4.0,pl,f,4.5,sg,m,5.5,False,False,4.5
the actress sees the princesses who the prince admires.,objwho,peripheral,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,False,4.5
the actress sees the princesses who the actor admires.,objwho,peripheral,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,False,4.5
the actress sees the princesses who the women admire.,objwho,peripheral,sg,f,4.0,pl,f,4.5,pl,f,5.0,False,False,4.5
the actress sees the princesses who the men admire.,objwho,peripheral,sg,f,4.0,pl,f,4.5,pl,m,5.5,False,False,4.5
the actress sees the princesses who the princes admire.,objwho,peripheral,sg,f,4.0,pl,f,4.5,pl,m,4.5,False,False,4.5
the actress sees the princesses who the actors admire.,objwho,peripheral,sg,f,4.0,pl,f,4.5,pl,m,4.5,False,False,4.5
the actress sees the men who admire the woman.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,sg,f,5.0,False,False,4.5
the actress sees the men who admire the princess.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,sg,f,4.5,False,False,4.5
the actress sees the men who admire the prince.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the men who admire the actor.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the men who admire the women.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,pl,f,5.0,False,False,4.5
the actress sees the men who admire the princesses.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,pl,f,4.5,False,False,4.5
the actress sees the men who admire the princes.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the men who admire the actors.,subjwho,peripheral,sg,f,4.0,pl,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the men who the woman admires.,objwho,peripheral,sg,f,4.0,pl,m,5.5,sg,f,5.0,False,False,4.5
the actress sees the men who the princess admires.,objwho,peripheral,sg,f,4.0,pl,m,5.5,sg,f,4.5,False,False,4.5
the actress sees the men who the prince admires.,objwho,peripheral,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the men who the actor admires.,objwho,peripheral,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,False,4.5
the actress sees the men who the women admire.,objwho,peripheral,sg,f,4.0,pl,m,5.5,pl,f,5.0,False,False,4.5
the actress sees the men who the princesses admire.,objwho,peripheral,sg,f,4.0,pl,m,5.5,pl,f,4.5,False,False,4.5
the actress sees the men who the princes admire.,objwho,peripheral,sg,f,4.0,pl,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the men who the actors admire.,objwho,peripheral,sg,f,4.0,pl,m,5.5,pl,m,4.5,False,False,4.5
the actress sees the princes who admire the woman.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the princes who admire the princess.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the princes who admire the man.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the princes who admire the actor.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the princes who admire the women.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the princes who admire the princesses.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the princes who admire the men.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the princes who admire the actors.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the princes who the woman admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the princes who the princess admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the princes who the man admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the princes who the actor admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the princes who the women admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the princes who the princesses admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the princes who the men admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the princes who the actors admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the actors who admire the woman.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the actors who admire the princess.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the actors who admire the man.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the actors who admire the prince.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the actors who admire the women.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the actors who admire the princesses.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the actors who admire the men.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the actors who admire the princes.,subjwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,4.5,False,False,4.5
the actress sees the actors who the woman admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress sees the actors who the princess admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress sees the actors who the man admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,False,4.5
the actress sees the actors who the prince admires.,objwho,peripheral,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,False,4.5
the actress sees the actors who the women admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,5.0,False,False,4.5
the actress sees the actors who the princesses admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,f,4.5,False,False,4.5
the actress sees the actors who the men admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,5.5,False,False,4.5
the actress sees the actors who the princes admire.,objwho,peripheral,sg,f,4.0,pl,m,4.5,pl,m,4.5,False,False,4.5
the actress admires the woman who sees the princess.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,sg,f,4.5,False,False,2.5
the actress admires the woman who sees the man.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,sg,m,5.5,False,False,2.5
the actress admires the woman who sees the prince.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,False,2.5
the actress admires the woman who sees the actor.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,False,2.5
the actress admires the woman who sees the princesses.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,pl,f,4.5,False,False,2.5
the actress admires the woman who sees the men.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,pl,m,5.5,False,False,2.5
the actress admires the woman who sees the princes.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,pl,m,4.5,False,False,2.5
the actress admires the woman who sees the actors.,subjwho,peripheral,sg,f,4.0,sg,f,5.0,pl,m,4.5,False,False,2.5
the actress admires the woman who the princess sees.,objwho,peripheral,sg,f,4.0,sg,f,5.0,sg,f,4.5,False,False,2.5
the actress admires the woman who the man sees.,objwho,peripheral,sg,f,4.0,sg,f,5.0,sg,m,5.5,False,False,2.5
the actress admires the woman who the prince sees.,objwho,peripheral,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,False,2.5
the actress admires the woman who the actor sees.,objwho,peripheral,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,False,2.5
the actress admires the woman who the princesses see.,objwho,peripheral,sg,f,4.0,sg,f,5.0,pl,f,4.5,False,False,2.5
the actress admires the woman who the men see.,objwho,peripheral,sg,f,4.0,sg,f,5.0,pl,m,5.5,False,False,2.5
the actress admires the woman who the princes see.,objwho,peripheral,sg,f,4.0,sg,f,5.0,pl,m,4.5,False,False,2.5
the actress admires the woman who the actors see.,objwho,peripheral,sg,f,4.0,sg,f,5.0,pl,m,4.5,False,False,2.5
the actress admires the princess who sees the woman.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,sg,f,5.0,False,False,2.5
the actress admires the princess who sees the man.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,sg,m,5.5,False,False,2.5
the actress admires the princess who sees the prince.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,False,2.5
the actress admires the princess who sees the actor.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,False,2.5
the actress admires the princess who sees the women.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,pl,f,5.0,False,False,2.5
the actress admires the princess who sees the men.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,5.5,False,False,2.5
the actress admires the princess who sees the princes.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,4.5,False,False,2.5
the actress admires the princess who sees the actors.,subjwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,4.5,False,False,2.5
the actress admires the princess who the woman sees.,objwho,peripheral,sg,f,4.0,sg,f,4.5,sg,f,5.0,False,False,2.5
the actress admires the princess who the man sees.,objwho,peripheral,sg,f,4.0,sg,f,4.5,sg,m,5.5,False,False,2.5
the actress admires the princess who the prince sees.,objwho,peripheral,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,False,2.5
the actress admires the princess who the actor sees.,objwho,peripheral,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,False,2.5
the actress admires the princess who the women see.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,f,5.0,False,False,2.5
the actress admires the princess who the men see.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,5.5,False,False,2.5
the actress admires the princess who the princes see.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,4.5,False,False,2.5
the actress admires the princess who the actors see.,objwho,peripheral,sg,f,4.0,sg,f,4.5,pl,m,4.5,False,False,2.5
the actress admires the man who sees the woman.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,2.5
the actress admires the man who sees the princess.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,2.5
the actress admires the man who sees the prince.,subjwho,peripheral,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,False,2.5
