sentence,sentence_GROUP,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
Mary saw her book.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
Mary saw her books.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
Mary saw his woman.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
Mary saw his man.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
Mary saw his women.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
Mary saw his men.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
Mary saw his book.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
Mary saw his books.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
Mary saw its woman.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
Mary saw its man.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
Mary saw its women.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,3.0,1.0,,,,,5.0,5,
Mary saw its men.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
Mary saw its book.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
Mary saw its books.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
Mary saw their woman.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
Mary saw their man.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
Mary saw their women.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
Mary saw their men.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
Mary saw their book.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
Mary saw their books.,possessive_obj,PropN,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
John sees my woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees my man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,0.0,,,,,4.0,5,
John sees my women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,5,
John sees my men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,5,
John sees my book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees my books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,5,
John sees our woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,5,
John sees our man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,0.0,,,,,4.0,5,
John sees our women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,5,
John sees our men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees our book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,5,
John sees our books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,5,
John sees your woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees your man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,0.0,,,,,4.0,5,
John sees your women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,5,
John sees your men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees your book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees your books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,5,
John sees her woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,4.0,5,
John sees her man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,0.0,,,,,4.0,5,
John sees her women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,5,
John sees her men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,5,
John sees her book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees her books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,5,
John sees his woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees his man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,0.0,,,,,4.0,5,
John sees his women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,5,
John sees his men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees his book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees his books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,5,
John sees its woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,5,
John sees its man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,0.0,,,,,4.0,5,
John sees its women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,3.0,2.0,,,,,4.0,5,
John sees its men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,5,
John sees its book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,4.0,5,
John sees its books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,5,
John sees their woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees their man.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,0.0,,,,,4.0,5,
John sees their women.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,4.0,5,
John sees their men.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,4.0,5,
John sees their book.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,5,
John sees their books.,possessive_obj,PropN,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,4.0,5,
John saw my woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw my man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
John saw my women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
John saw my men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
John saw my book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw my books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
John saw our woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
John saw our man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
John saw our women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
John saw our men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw our book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
John saw our books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
John saw your woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw your man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
John saw your women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
John saw your men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw your book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw your books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
John saw her woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
John saw her man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
John saw her women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
John saw her men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
John saw her book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw her books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
John saw his woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw his man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,0.0,0.0,,,,,5.0,5,
John saw his women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
John saw his men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw his book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw his books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
John saw its woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
John saw its man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
John saw its women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,3.0,2.0,,,,,5.0,5,
John saw its men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
John saw its book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
John saw its books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
John saw their woman.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw their man.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
John saw their women.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
John saw their men.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
John saw their book.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
John saw their books.,possessive_obj,PropN,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
the woman sees my man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees my men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,6,
the woman sees my book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees my books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,6,
the woman sees our man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,6,
the woman sees our men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,6,
the woman sees our book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,4.0,6,
the woman sees our books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,6,
the woman sees your man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees your men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,6,
the woman sees your book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees your books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,6,
the woman sees her man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees her men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,6,
the woman sees her book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees her books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,6,
the woman sees his man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,4.0,6,
the woman sees his men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,6,
the woman sees his book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees his books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,6,
the woman sees its man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees its men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,4.0,6,
the woman sees its book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,4.0,6,
the woman sees its books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,4.0,6,
the woman sees their man.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees their men.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,4.0,6,
the woman sees their book.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,4.0,6,
the woman sees their books.,possessive_obj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,4.0,6,
the woman saw my man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw my men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the woman saw my book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw my books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the woman saw our man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,6,
the woman saw our men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the woman saw our book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,6,
the woman saw our books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the woman saw your man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw your men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the woman saw your book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw your books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the woman saw her man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw her men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the woman saw her book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw her books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the woman saw his man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,6,
the woman saw his men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the woman saw his book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw his books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the woman saw its man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw its men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the woman saw its book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,6,
the woman saw its books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the woman saw their man.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw their men.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,6,
the woman saw their book.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the woman saw their books.,possessive_obj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,6,
the man sees my woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees my women.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the man sees my book.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees my books.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the man sees our woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,6,
the man sees our women.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the man sees our book.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,6,
the man sees our books.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the man sees your woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees your women.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the man sees your book.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees your books.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the man sees her woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,6,
the man sees her women.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the man sees her book.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees her books.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the man sees his woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees his women.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the man sees his book.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
the man sees his books.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,6,
the man sees its woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,6,
the man sees its women.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,3.0,2.0,,,,,5.0,6,
the man sees its book.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,6,
the man sees its books.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,6,
the man sees their woman.,possessive_obj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,6,
